"name","state","party","period","year"
"Thurmond, James Strom         2","SC","D-R",1979.4,1979
"Thurmond, James Strom         2","SC","D-R",1980.1,1980
"Thurmond, James Strom         2","SC","D-R",1980.2,1980
"Thurmond, James Strom         2","SC","D-R",1980.3,1980
"Thurmond, James Strom         2","SC","D-R",1980.4,1980
"Thurmond, James Strom         2","SC","D-R",1981.1,1981
"Thurmond, James Strom         2","SC","D-R",1981.2,1981
"Thurmond, James Strom         2","SC","D-R",1981.3,1981
"Thurmond, James Strom         2","SC","D-R",1981.4,1981
"Thurmond, James Strom         2","SC","D-R",1982.1,1982
"Thurmond, James Strom         2","SC","D-R",1982.2,1982
"Thurmond, James Strom         2","SC","D-R",1982.3,1982
"Thurmond, James Strom         2","SC","D-R",1982.4,1982
"Thurmond, James Strom         2","SC","D-R",1983.1,1983
"Thurmond, James Strom         2","SC","D-R",1983.2,1983
"Thurmond, James Strom         2","SC","D-R",1983.3,1983
"Thurmond, James Strom         2","SC","D-R",1983.4,1983
"Thurmond, James Strom         2","SC","D-R",1984.1,1984
"Thurmond, James Strom         2","SC","D-R",1984.2,1984
"Thurmond, James Strom         2","SC","D-R",1984.3,1984
"Thurmond, James Strom         2","SC","D-R",1984.4,1984
"Thurmond, James Strom         2","SC","D-R",1985.1,1985
"Thurmond, James Strom         2","SC","D-R",1985.2,1985
"Thurmond, James Strom         2","SC","D-R",1985.3,1985
"Thurmond, James Strom         2","SC","D-R",1985.4,1985
"Thurmond, James Strom         2","SC","D-R",1986.1,1986
"Thurmond, James Strom         2","SC","D-R",1986.2,1986
"Thurmond, James Strom         2","SC","D-R",1986.3,1986
"Thurmond, James Strom         2","SC","D-R",1986.4,1986
"Thurmond, James Strom         2","SC","D-R",1987.1,1987
"Thurmond, James Strom         2","SC","D-R",1987.2,1987
"Thurmond, James Strom         2","SC","D-R",1987.3,1987
"Thurmond, James Strom         2","SC","D-R",1987.4,1987
"Thurmond, James Strom         2","SC","D-R",1988.1,1988
"Thurmond, James Strom         2","SC","D-R",1988.2,1988
"Thurmond, James Strom         2","SC","D-R",1988.3,1988
"Thurmond, James Strom         2","SC","D-R",1988.4,1988
"Thurmond, James Strom         2","SC","D-R",1989.1,1989
"Thurmond, James Strom         2","SC","D-R",1989.2,1989
"Thurmond, James Strom         2","SC","D-R",1989.3,1989
"Thurmond, James Strom         2","SC","D-R",1989.4,1989
"Thurmond, James Strom         2","SC","D-R",1990.1,1990
"Thurmond, James Strom         2","SC","D-R",1990.2,1990
"Thurmond, James Strom         2","SC","D-R",1990.3,1990
"Thurmond, James Strom         2","SC","D-R",1990.4,1990
"Thurmond, James Strom         2","SC","D-R",1991.1,1991
"Thurmond, James Strom         2","SC","D-R",1991.2,1991
"Thurmond, James Strom         2","SC","D-R",1991.3,1991
"Thurmond, James Strom         2","SC","D-R",1991.4,1991
"Thurmond, James Strom         2","SC","D-R",1992.1,1992
"Thurmond, James Strom         2","SC","D-R",1992.2,1992
"Thurmond, James Strom         2","SC","D-R",1992.3,1992
"Thurmond, James Strom         2","SC","D-R",1992.4,1992
"Thurmond, James Strom         2","SC","D-R",1993.1,1993
"Thurmond, James Strom         2","SC","D-R",1993.2,1993
"Thurmond, James Strom         2","SC","D-R",1993.3,1993
"Thurmond, James Strom         2","SC","D-R",1993.4,1993
"Thurmond, James Strom         2","SC","D-R",1994.1,1994
"Thurmond, James Strom         2","SC","D-R",1994.2,1994
"Thurmond, James Strom         2","SC","D-R",1994.3,1994
"Thurmond, James Strom         2","SC","D-R",1994.4,1994
"Thurmond, James Strom         2","SC","D-R",1995.1,1995
"Thurmond, James Strom         2","SC","D-R",1995.2,1995
"Thurmond, James Strom         2","SC","D-R",1995.3,1995
"Thurmond, James Strom         2","SC","D-R",1995.4,1995
"Thurmond, James Strom         2","SC","D-R",1996.1,1996
"Thurmond, James Strom         2","SC","D-R",1996.2,1996
"Thurmond, James Strom         2","SC","D-R",1996.3,1996
"Thurmond, James Strom         2","SC","D-R",1996.4,1996
"Thurmond, James Strom         2","SC","D-R",1997.1,1997
"Thurmond, James Strom         2","SC","D-R",1997.2,1997
"Thurmond, James Strom         2","SC","D-R",1997.3,1997
"Thurmond, James Strom         2","SC","D-R",1997.4,1997
"Thurmond, James Strom         2","SC","D-R",1998.1,1998
"Thurmond, James Strom         2","SC","D-R",1998.2,1998
"Thurmond, James Strom         2","SC","D-R",1998.3,1998
"Thurmond, James Strom         2","SC","D-R",1998.4,1998
"Thurmond, James Strom         2","SC","D-R",1999.1,1999
"Thurmond, James Strom         2","SC","D-R",1999.2,1999
"Thurmond, James Strom         2","SC","D-R",1999.3,1999
"Thurmond, James Strom         2","SC","D-R",1999.4,1999
"Thurmond, James Strom         2","SC","D-R",2000.1,2000
"Thurmond, James Strom         2","SC","D-R",2000.2,2000
"Thurmond, James Strom         2","SC","D-R",2000.3,2000
"Thurmond, James Strom         2","SC","D-R",2000.4,2000
"Thurmond, James Strom         2","SC","D-R",2001.1,2001
"Thurmond, James Strom         2","SC","D-R",2001.2,2001
"Thurmond, James Strom         2","SC","D-R",2001.3,2001
"Thurmond, James Strom         2","SC","D-R",2001.4,2001
"Thurmond, James Strom         2","SC","D-R",2002.1,2002
"Thurmond, James Strom         2","SC","D-R",2002.2,2002
"Thurmond, James Strom         2","SC","D-R",2002.3,2002
"Thurmond, James Strom         2","SC","D-R",2002.4,2002
"Torricelli, Robert Guy","NJ","D",1997.1,1997
"Torricelli, Robert Guy","NJ","D",1997.2,1997
"Torricelli, Robert Guy","NJ","D",1997.3,1997
"Torricelli, Robert Guy","NJ","D",1997.4,1997
"Torricelli, Robert Guy","NJ","D",1998.1,1998
"Torricelli, Robert Guy","NJ","D",1998.2,1998
"Torricelli, Robert Guy","NJ","D",1998.3,1998
"Torricelli, Robert Guy","NJ","D",1998.4,1998
"Torricelli, Robert Guy","NJ","D",1999.1,1999
"Torricelli, Robert Guy","NJ","D",1999.2,1999
"Torricelli, Robert Guy","NJ","D",1999.3,1999
"Torricelli, Robert Guy","NJ","D",1999.4,1999
"Torricelli, Robert Guy","NJ","D",2000.1,2000
"Torricelli, Robert Guy","NJ","D",2000.2,2000
"Torricelli, Robert Guy","NJ","D",2000.3,2000
"Torricelli, Robert Guy","NJ","D",2000.4,2000
"Torricelli, Robert Guy","NJ","D",2001.1,2001
"Torricelli, Robert Guy","NJ","D",2001.2,2001
"Torricelli, Robert Guy","NJ","D",2001.3,2001
"Torricelli, Robert Guy","NJ","D",2001.4,2001
"Torricelli, Robert Guy","NJ","D",2002.1,2002
"Torricelli, Robert Guy","NJ","D",2002.2,2002
"Torricelli, Robert Guy","NJ","D",2002.3,2002
"Torricelli, Robert Guy","NJ","D",2002.4,2002
"Tower, John Goodwin","TX","R",1961.2,1961
"Tower, John Goodwin","TX","R",1961.3,1961
"Tower, John Goodwin","TX","R",1961.4,1961
"Tower, John Goodwin","TX","R",1962.1,1962
"Tower, John Goodwin","TX","R",1962.2,1962
"Tower, John Goodwin","TX","R",1962.3,1962
"Tower, John Goodwin","TX","R",1962.4,1962
"Tower, John Goodwin","TX","R",1963.1,1963
"Tower, John Goodwin","TX","R",1963.2,1963
"Tower, John Goodwin","TX","R",1963.3,1963
"Tower, John Goodwin","TX","R",1963.4,1963
"Tower, John Goodwin","TX","R",1964.1,1964
"Tower, John Goodwin","TX","R",1964.2,1964
"Tower, John Goodwin","TX","R",1964.3,1964
"Tower, John Goodwin","TX","R",1964.4,1964
"Tower, John Goodwin","TX","R",1965.1,1965
"Tower, John Goodwin","TX","R",1965.2,1965
"Tower, John Goodwin","TX","R",1965.3,1965
"Tower, John Goodwin","TX","R",1965.4,1965
"Tower, John Goodwin","TX","R",1966.1,1966
"Tower, John Goodwin","TX","R",1966.2,1966
"Tower, John Goodwin","TX","R",1966.3,1966
"Tower, John Goodwin","TX","R",1966.4,1966
"Tower, John Goodwin","TX","R",1967.1,1967
"Tower, John Goodwin","TX","R",1967.2,1967
"Tower, John Goodwin","TX","R",1967.3,1967
"Tower, John Goodwin","TX","R",1967.4,1967
"Tower, John Goodwin","TX","R",1968.1,1968
"Tower, John Goodwin","TX","R",1968.2,1968
"Tower, John Goodwin","TX","R",1968.3,1968
"Tower, John Goodwin","TX","R",1968.4,1968
"Tower, John Goodwin","TX","R",1969.1,1969
"Tower, John Goodwin","TX","R",1969.2,1969
"Tower, John Goodwin","TX","R",1969.3,1969
"Tower, John Goodwin","TX","R",1969.4,1969
"Tower, John Goodwin","TX","R",1970.1,1970
"Tower, John Goodwin","TX","R",1970.2,1970
"Tower, John Goodwin","TX","R",1970.3,1970
"Tower, John Goodwin","TX","R",1970.4,1970
"Tower, John Goodwin","TX","R",1971.1,1971
"Tower, John Goodwin","TX","R",1971.2,1971
"Tower, John Goodwin","TX","R",1971.3,1971
"Tower, John Goodwin","TX","R",1971.4,1971
"Tower, John Goodwin","TX","R",1972.1,1972
"Tower, John Goodwin","TX","R",1972.2,1972
"Tower, John Goodwin","TX","R",1972.3,1972
"Tower, John Goodwin","TX","R",1972.4,1972
"Tower, John Goodwin","TX","R",1973.1,1973
"Tower, John Goodwin","TX","R",1973.2,1973
"Tower, John Goodwin","TX","R",1973.3,1973
"Tower, John Goodwin","TX","R",1973.4,1973
"Tower, John Goodwin","TX","R",1974.1,1974
"Tower, John Goodwin","TX","R",1974.2,1974
"Tower, John Goodwin","TX","R",1974.3,1974
"Tower, John Goodwin","TX","R",1974.4,1974
"Tower, John Goodwin","TX","R",1975.1,1975
"Tower, John Goodwin","TX","R",1975.2,1975
"Tower, John Goodwin","TX","R",1975.3,1975
"Tower, John Goodwin","TX","R",1975.4,1975
"Tower, John Goodwin","TX","R",1976.1,1976
"Tower, John Goodwin","TX","R",1976.2,1976
"Tower, John Goodwin","TX","R",1976.3,1976
"Tower, John Goodwin","TX","R",1976.4,1976
"Tower, John Goodwin","TX","R",1977.1,1977
"Tower, John Goodwin","TX","R",1977.2,1977
"Tower, John Goodwin","TX","R",1977.3,1977
"Tower, John Goodwin","TX","R",1977.4,1977
"Tower, John Goodwin","TX","R",1978.1,1978
"Tower, John Goodwin","TX","R",1978.2,1978
"Tower, John Goodwin","TX","R",1978.3,1978
"Tower, John Goodwin","TX","R",1978.4,1978
"Tower, John Goodwin","TX","R",1979.1,1979
"Tower, John Goodwin","TX","R",1979.2,1979
"Tower, John Goodwin","TX","R",1979.3,1979
"Tower, John Goodwin","TX","R",1979.4,1979
"Tower, John Goodwin","TX","R",1980.1,1980
"Tower, John Goodwin","TX","R",1980.2,1980
"Tower, John Goodwin","TX","R",1980.3,1980
"Tower, John Goodwin","TX","R",1980.4,1980
"Tower, John Goodwin","TX","R",1981.1,1981
"Tower, John Goodwin","TX","R",1981.2,1981
"Tower, John Goodwin","TX","R",1981.3,1981
"Tower, John Goodwin","TX","R",1981.4,1981
"Tower, John Goodwin","TX","R",1982.1,1982
"Tower, John Goodwin","TX","R",1982.2,1982
"Tower, John Goodwin","TX","R",1982.3,1982
"Tower, John Goodwin","TX","R",1982.4,1982
"Tower, John Goodwin","TX","R",1983.1,1983
"Tower, John Goodwin","TX","R",1983.2,1983
"Tower, John Goodwin","TX","R",1983.3,1983
"Tower, John Goodwin","TX","R",1983.4,1983
"Tower, John Goodwin","TX","R",1984.1,1984
"Tower, John Goodwin","TX","R",1984.2,1984
"Tower, John Goodwin","TX","R",1984.3,1984
"Tower, John Goodwin","TX","R",1984.4,1984
"Trible, Paul Seward, Jr.","VA","R",1983.1,1983
"Trible, Paul Seward, Jr.","VA","R",1983.2,1983
"Trible, Paul Seward, Jr.","VA","R",1983.3,1983
"Trible, Paul Seward, Jr.","VA","R",1983.4,1983
"Trible, Paul Seward, Jr.","VA","R",1984.1,1984
"Trible, Paul Seward, Jr.","VA","R",1984.2,1984
"Trible, Paul Seward, Jr.","VA","R",1984.3,1984
"Trible, Paul Seward, Jr.","VA","R",1984.4,1984
"Trible, Paul Seward, Jr.","VA","R",1985.1,1985
"Trible, Paul Seward, Jr.","VA","R",1985.2,1985
"Trible, Paul Seward, Jr.","VA","R",1985.3,1985
"Trible, Paul Seward, Jr.","VA","R",1985.4,1985
"Trible, Paul Seward, Jr.","VA","R",1986.1,1986
"Trible, Paul Seward, Jr.","VA","R",1986.2,1986
"Trible, Paul Seward, Jr.","VA","R",1986.3,1986
"Trible, Paul Seward, Jr.","VA","R",1986.4,1986
"Trible, Paul Seward, Jr.","VA","R",1987.1,1987
"Trible, Paul Seward, Jr.","VA","R",1987.2,1987
"Trible, Paul Seward, Jr.","VA","R",1987.3,1987
"Trible, Paul Seward, Jr.","VA","R",1987.4,1987
"Trible, Paul Seward, Jr.","VA","R",1988.1,1988
"Trible, Paul Seward, Jr.","VA","R",1988.2,1988
"Trible, Paul Seward, Jr.","VA","R",1988.3,1988
"Trible, Paul Seward, Jr.","VA","R",1988.4,1988
"Tsongas, Paul Efthemios","MA","D",1979.1,1979
"Tsongas, Paul Efthemios","MA","D",1979.2,1979
"Tsongas, Paul Efthemios","MA","D",1979.3,1979
"Tsongas, Paul Efthemios","MA","D",1979.4,1979
"Tsongas, Paul Efthemios","MA","D",1980.1,1980
"Tsongas, Paul Efthemios","MA","D",1980.2,1980
"Tsongas, Paul Efthemios","MA","D",1980.3,1980
"Tsongas, Paul Efthemios","MA","D",1980.4,1980
"Tsongas, Paul Efthemios","MA","D",1981.1,1981
"Tsongas, Paul Efthemios","MA","D",1981.2,1981
"Tsongas, Paul Efthemios","MA","D",1981.3,1981
"Tsongas, Paul Efthemios","MA","D",1981.4,1981
"Tsongas, Paul Efthemios","MA","D",1982.1,1982
"Tsongas, Paul Efthemios","MA","D",1982.2,1982
"Tsongas, Paul Efthemios","MA","D",1982.3,1982
"Tsongas, Paul Efthemios","MA","D",1982.4,1982
"Tsongas, Paul Efthemios","MA","D",1983.1,1983
"Tsongas, Paul Efthemios","MA","D",1983.2,1983
"Tsongas, Paul Efthemios","MA","D",1983.3,1983
"Tsongas, Paul Efthemios","MA","D",1983.4,1983
"Tsongas, Paul Efthemios","MA","D",1984.1,1984
"Tsongas, Paul Efthemios","MA","D",1984.2,1984
"Tsongas, Paul Efthemios","MA","D",1984.3,1984
"Tsongas, Paul Efthemios","MA","D",1984.4,1984
"Tunney, John Varick","CA","D",1971.1,1971
"Tunney, John Varick","CA","D",1971.2,1971
"Tunney, John Varick","CA","D",1971.3,1971
"Tunney, John Varick","CA","D",1971.4,1971
"Tunney, John Varick","CA","D",1972.1,1972
"Tunney, John Varick","CA","D",1972.2,1972
"Tunney, John Varick","CA","D",1972.3,1972
"Tunney, John Varick","CA","D",1972.4,1972
"Tunney, John Varick","CA","D",1973.1,1973
"Tunney, John Varick","CA","D",1973.2,1973
"Tunney, John Varick","CA","D",1973.3,1973
"Tunney, John Varick","CA","D",1973.4,1973
"Tunney, John Varick","CA","D",1974.1,1974
"Tunney, John Varick","CA","D",1974.2,1974
"Tunney, John Varick","CA","D",1974.3,1974
"Tunney, John Varick","CA","D",1974.4,1974
"Tunney, John Varick","CA","D",1975.1,1975
"Tunney, John Varick","CA","D",1975.2,1975
"Tunney, John Varick","CA","D",1975.3,1975
"Tunney, John Varick","CA","D",1975.4,1975
"Tunney, John Varick","CA","D",1976.1,1976
"Tunney, John Varick","CA","D",1976.2,1976
"Tunney, John Varick","CA","D",1976.3,1976
"Tunney, John Varick","CA","D",1976.4,1976
"Wallop, Malcolm","WY","R",1977.1,1977
"Wallop, Malcolm","WY","R",1977.2,1977
"Wallop, Malcolm","WY","R",1977.3,1977
"Wallop, Malcolm","WY","R",1977.4,1977
"Wallop, Malcolm","WY","R",1978.1,1978
"Wallop, Malcolm","WY","R",1978.2,1978
"Wallop, Malcolm","WY","R",1978.3,1978
"Wallop, Malcolm","WY","R",1978.4,1978
"Wallop, Malcolm","WY","R",1979.1,1979
"Wallop, Malcolm","WY","R",1979.2,1979
"Wallop, Malcolm","WY","R",1979.3,1979
"Wallop, Malcolm","WY","R",1979.4,1979
"Wallop, Malcolm","WY","R",1980.1,1980
"Wallop, Malcolm","WY","R",1980.2,1980
"Wallop, Malcolm","WY","R",1980.3,1980
"Wallop, Malcolm","WY","R",1980.4,1980
"Wallop, Malcolm","WY","R",1981.1,1981
"Wallop, Malcolm","WY","R",1981.2,1981
"Wallop, Malcolm","WY","R",1981.3,1981
"Wallop, Malcolm","WY","R",1981.4,1981
"Wallop, Malcolm","WY","R",1982.1,1982
"Wallop, Malcolm","WY","R",1982.2,1982
"Wallop, Malcolm","WY","R",1982.3,1982
"Wallop, Malcolm","WY","R",1982.4,1982
"Wallop, Malcolm","WY","R",1983.1,1983
"Wallop, Malcolm","WY","R",1983.2,1983
"Wallop, Malcolm","WY","R",1983.3,1983
"Wallop, Malcolm","WY","R",1983.4,1983
"Wallop, Malcolm","WY","R",1984.1,1984
"Wallop, Malcolm","WY","R",1984.2,1984
"Wallop, Malcolm","WY","R",1984.3,1984
"Wallop, Malcolm","WY","R",1984.4,1984
"Wallop, Malcolm","WY","R",1985.1,1985
"Wallop, Malcolm","WY","R",1985.2,1985
"Wallop, Malcolm","WY","R",1985.3,1985
"Wallop, Malcolm","WY","R",1985.4,1985
"Wallop, Malcolm","WY","R",1986.1,1986
"Wallop, Malcolm","WY","R",1986.2,1986
"Wallop, Malcolm","WY","R",1986.3,1986
"Wallop, Malcolm","WY","R",1986.4,1986
"Wallop, Malcolm","WY","R",1987.1,1987
"Wallop, Malcolm","WY","R",1987.2,1987
"Wallop, Malcolm","WY","R",1987.3,1987
"Wallop, Malcolm","WY","R",1987.4,1987
"Wallop, Malcolm","WY","R",1988.1,1988
"Wallop, Malcolm","WY","R",1988.2,1988
"Wallop, Malcolm","WY","R",1988.3,1988
"Wallop, Malcolm","WY","R",1988.4,1988
"Wallop, Malcolm","WY","R",1989.1,1989
"Wallop, Malcolm","WY","R",1989.2,1989
"Wallop, Malcolm","WY","R",1989.3,1989
"Wallop, Malcolm","WY","R",1989.4,1989
"Wallop, Malcolm","WY","R",1990.1,1990
"Wallop, Malcolm","WY","R",1990.2,1990
"Wallop, Malcolm","WY","R",1990.3,1990
"Wallop, Malcolm","WY","R",1990.4,1990
"Wallop, Malcolm","WY","R",1991.1,1991
"Wallop, Malcolm","WY","R",1991.2,1991
"Wallop, Malcolm","WY","R",1991.3,1991
"Wallop, Malcolm","WY","R",1991.4,1991
"Wallop, Malcolm","WY","R",1992.1,1992
"Wallop, Malcolm","WY","R",1992.2,1992
"Wallop, Malcolm","WY","R",1992.3,1992
"Wallop, Malcolm","WY","R",1992.4,1992
"Wallop, Malcolm","WY","R",1993.1,1993
"Wallop, Malcolm","WY","R",1993.2,1993
"Wallop, Malcolm","WY","R",1993.3,1993
"Wallop, Malcolm","WY","R",1993.4,1993
"Wallop, Malcolm","WY","R",1994.1,1994
"Wallop, Malcolm","WY","R",1994.2,1994
"Wallop, Malcolm","WY","R",1994.3,1994
"Wallop, Malcolm","WY","R",1994.4,1994
"Warner, John William","VA","R",1979.1,1979
"Warner, John William","VA","R",1979.2,1979
"Warner, John William","VA","R",1979.3,1979
"Warner, John William","VA","R",1979.4,1979
"Warner, John William","VA","R",1980.1,1980
"Warner, John William","VA","R",1980.2,1980
"Warner, John William","VA","R",1980.3,1980
"Warner, John William","VA","R",1980.4,1980
"Warner, John William","VA","R",1981.1,1981
"Warner, John William","VA","R",1981.2,1981
"Warner, John William","VA","R",1981.3,1981
"Warner, John William","VA","R",1981.4,1981
"Warner, John William","VA","R",1982.1,1982
"Warner, John William","VA","R",1982.2,1982
"Warner, John William","VA","R",1982.3,1982
"Warner, John William","VA","R",1982.4,1982
"Warner, John William","VA","R",1983.1,1983
"Warner, John William","VA","R",1983.2,1983
"Warner, John William","VA","R",1983.3,1983
"Warner, John William","VA","R",1983.4,1983
"Warner, John William","VA","R",1984.1,1984
"Warner, John William","VA","R",1984.2,1984
"Warner, John William","VA","R",1984.3,1984
"Warner, John William","VA","R",1984.4,1984
"Warner, John William","VA","R",1985.1,1985
"Warner, John William","VA","R",1985.2,1985
"Warner, John William","VA","R",1985.3,1985
"Warner, John William","VA","R",1985.4,1985
"Warner, John William","VA","R",1986.1,1986
"Warner, John William","VA","R",1986.2,1986
"Warner, John William","VA","R",1986.3,1986
"Warner, John William","VA","R",1986.4,1986
"Warner, John William","VA","R",1987.1,1987
"Warner, John William","VA","R",1987.2,1987
"Warner, John William","VA","R",1987.3,1987
"Warner, John William","VA","R",1987.4,1987
"Warner, John William","VA","R",1988.1,1988
"Warner, John William","VA","R",1988.2,1988
"Warner, John William","VA","R",1988.3,1988
"Warner, John William","VA","R",1988.4,1988
"Warner, John William","VA","R",1989.1,1989
"Warner, John William","VA","R",1989.2,1989
"Warner, John William","VA","R",1989.3,1989
"Warner, John William","VA","R",1989.4,1989
"Warner, John William","VA","R",1990.1,1990
"Warner, John William","VA","R",1990.2,1990
"Warner, John William","VA","R",1990.3,1990
"Warner, John William","VA","R",1990.4,1990
"Warner, John William","VA","R",1991.1,1991
"Warner, John William","VA","R",1991.2,1991
"Warner, John William","VA","R",1991.3,1991
"Warner, John William","VA","R",1991.4,1991
"Warner, John William","VA","R",1992.1,1992
"Warner, John William","VA","R",1992.2,1992
"Warner, John William","VA","R",1992.3,1992
"Warner, John William","VA","R",1992.4,1992
"Warner, John William","VA","R",1993.1,1993
"Warner, John William","VA","R",1993.2,1993
"Warner, John William","VA","R",1993.3,1993
"Warner, John William","VA","R",1993.4,1993
"Warner, John William","VA","R",1994.1,1994
"Warner, John William","VA","R",1994.2,1994
"Warner, John William","VA","R",1994.3,1994
"Warner, John William","VA","R",1994.4,1994
"Warner, John William","VA","R",1995.1,1995
"Warner, John William","VA","R",1995.2,1995
"Warner, John William","VA","R",1995.3,1995
"Warner, John William","VA","R",1995.4,1995
"Warner, John William","VA","R",1996.1,1996
"Warner, John William","VA","R",1996.2,1996
"Warner, John William","VA","R",1996.3,1996
"Warner, John William","VA","R",1996.4,1996
"Warner, John William","VA","R",1997.1,1997
"Warner, John William","VA","R",1997.2,1997
"Warner, John William","VA","R",1997.3,1997
"Warner, John William","VA","R",1997.4,1997
